CCTV,#genre#
青岛胶宁高架宁夏路,http://video11.qtv.com.cn/sxt2/manifest.m3u8
青岛胶宁高架福州路南,http://video11.qtv.com.cn/sxt3/manifest.m3u8
青岛高新双埠北立交,http://video11.qtv.com.cn/aqdhdsxt/manifest.m3u8
青岛高新区大桥,http://video11.qtv.com.cn/sxt8/manifest.m3u8
青岛高新区河东路祥源路,http://video11.qtv.com.cn/sxt6/manifest.m3u8
黄岛长颈鹿温馨宿舍,http://video11.qtv.com.cn/sxthd1/manifest.m3u8
黄岛长颈鹿运动场西,http://video11.qtv.com.cn/sxthd2/manifest.m3u8
黄岛长颈鹿运动场东,http://video11.qtv.com.cn/sxthd3/manifest.m3u8
黄岛河马,http://video11.qtv.com.cn/sxthd4/manifest.m3u8
黄岛大象馆,http://video11.qtv.com.cn/sxthd5/manifest.m3u8
韩国独岛实况,http://kbs-dokdo.gscdn.com/dokdo_300/_definst_/dokdo_300.stream/playlist.m3u8??
青岛太平角浴场,http://video11.qtv.com.cn/sxtey1/manifest.m3u8
青岛太平角浴场东,http://video11.qtv.com.cn/sxtey2/manifest.m3u8
上海|陆家嘴,http://bililive.kksmg.com/hls/sdi7000/playlist.m3u8#http://bililive.kksmg.com/hls/sdi7000/playlist.m3u8?wsSession=14d4afa57497cbd7234253cd-154201925578539&wsIPSercert=acb4b8c47a67df44337edea131d91dac&wsMonitor=-1
上海|魔都眼,http://bililive.kksmg.com/hls/sdi80/playlist.m3u8#http://bililive.kksmg.com/hls/sdi80/playlist.m3u8?wsSession=14d4afa57497cbd7234253cd-154201931602055&wsIPSercert=acb4b8c47a67df44337edea131d91dac&wsMonitor=-1

港台,#genre#
新华社新闻,http://live.xinhuashixun.com/live/chn01/desc.m3u8
星空卫视,tvbus://1DnCmMEGdZ6K57W7zQa78sZR9kEV8wUmAXBxqbQQxpTqpfKaEV
[V]音乐,sop://127.0.0.1:3912/12046
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
HBO,http://218.202.220.2:5000/nn_live.ts?id=HBO#tvbus://12Vmx2QXZ2PsV4q86ZJawkfTdcTK88xR1zXgD1VMmDACamvnEr7
星河台,tvbus://13AW5c1ersZkceFfjgAkbHU1mHPEztHX2kkWMYNqWSo4V2WkAc#msc://CXHMovie
澳亚卫视,http://stream.mastvnet.com/MASTV/sd/live.m3u8
VIUTV,tvbus://1279aTLvLaYq6mY4fQWHCKhoc687SZJJZUgBARERSsYb51HuwG6
ViuTV six,tvbus://1GrfVYQAZ9dkdenG8o7JjXT3QQTD2burzSwDJoii9pGr8iBE1b
港台电视31,tvbus://12SHj2diAo58pmxVpAwWdm1fG62X5iTL1sGjxJ2qba5B4qmbWy3
港台电视32,tvbus://1o8ndPt5JxKyMJij4Lm4kFRKnAJnmqFfrD7BvhvGgQDZkCUmg1
法国时尚,sop://127.0.0.1:3912/10244
明珠台,tvbus://1YcHWi1q3u1YKHVT5FNNjgwSg51XGuktSuE7beB6jdF4Phdbd5
J2,tvbus://123nkim1Tbbxwy2RB6od679bbRubx54RaZoE3VctyoiUqFDACTN
翡翠台,tvbus://1bu58h8PQA4abumNsYz6R9Coq9662dcW8hqGDR5zgLu2bwRVoN
无线翡翠,msc://CJHK5
无线财经,tvbus://1yDjfzgaqXaPnaeuYSBvrfBC6dwaEneRYXLUQpsCqSxC7b6ttH
无线新闻,tvbus://1BQg1E56ShweYYaNsCW3s7fsfYM6gJXzaJMMvc4DpBsvLYWYYH
粤语台,msc://CCMovie
